cid,parent_cid,depth,name,mall
51658,51568,3,관상/수상,국내도서
51662,51568,3,꿈풀이/해몽,국내도서
51660,51568,3,사주/궁합/예언,국내도서
51664,51568,3,작명,국내도서
51665,51568,3,전생/환생,국내도서
51659,51568,3,점성학/타로,국내도서
51661,51568,3,주역,국내도서
51663,51568,3,풍수지리,국내도서
51570,1237,2,종교일반,국내도서
51669,51570,3,비교종교,국내도서
51672,51570,3,종교문학,국내도서
51667,51570,3,종교사,국내도서
51666,51570,3,종교의 이해,국내도서
51670,51570,3,종교인물,국내도서
51668,51570,3,종교철학,국내도서
2030,,1,좋은부모,국내도서
51789,2030,2,건강/환경,국내도서
51767,2030,2,교육/학습,국내도서
7253,51767,3,경제교육,국내도서
51792,51767,3,놀이/체험학습,국내도서
51798,51767,3,대안교육/홈스쿨링,국내도서
51793,51767,3,독서/작문 교육,국내도서
90007,51767,3,수학/과학 교육,국내도서
3390,51767,3,언어/외국어 교육,국내도서
107331,51767,3,예체능 교육,국내도서
51797,51767,3,진로/진학,국내도서
7257,51767,3,창의 교육,국내도서
4288,51767,3,초등 입학 준비,국내도서
51794,51767,3,학교/학습법,국내도서
73196,2030,2,부모교육,국내도서
7259,2030,2,사춘기/성교육,국내도서
51763,2030,2,영유아 육아,국내도서
90418,51763,3,0~3세 육아,국내도서
90419,51763,3,4~7세 육아,국내도서
51766,2030,2,육아,국내도서
51773,51766,3,성장/발달,국내도서
106628,51766,3,외국의 육아.교육,국내도서
51786,51766,3,육아 일반,국내도서
51785,51766,3,육아백과,국내도서
51795,51766,3,자녀 심리,국내도서
51790,2030,2,육아/교육 에세이,국내도서
51762,2030,2,임신/출산,국내도서
51764,2030,2,초등 자녀,국내도서
51770,2030,2,태교,국내도서
51801,2030,2,특수교육,국내도서
76000,,1,중학교참고서,국내도서
76727,76000,2,논술/글쓰기(중등),국내도서
129705,76727,3,논술정기간행물(중등),국내도서
129704,76727,3,중학논술/글쓰기,국내도서
76725,76000,2,예비고등,국내도서
76790,76000,2,중1-문제집,국내도서
76842,76790,3,과학(중등1),국내도서
76839,76790,3,국어(중등1),국내도서
76844,76790,3,기술.가정(중등1),국내도서
76845,76790,3,기타(중등1),국내도서
76847,76790,3,도덕(중등1),국내도서
76843,76790,3,사회.역사(중등1),국내도서
76841,76790,3,수학(중등1),국내도서
76840,76790,3,영어(중등1),국내도서
76846,76790,3,중간.기말고사(중등1),국내도서
76793,76000,2,중1-자습서,국내도서
76812,76793,3,과학(중등1),국내도서
76813,76793,3,국어(중등1),국내도서
76814,76793,3,기술.가정(중등1),국내도서
76819,76793,3,기타(중등1),국내도서
76818,76793,3,도덕(중등1),국내도서
76815,76793,3,사회.역사(중등1),국내도서
76816,76793,3,수학(중등1),국내도서
76817,76793,3,영어(중등1),국내도서
76791,76000,2,중2-문제집,국내도서
76830,76791,3,과학(중등2),국내도서
76831,76791,3,국어(중등2),국내도서
76832,76791,3,기술.가정(중등2),국내도서
76838,76791,3,기타(중등2),국내도서
76837,76791,3,도덕(중등2),국내도서
76833,76791,3,사회.역사(중등2),국내도서
76834,76791,3,수학(중등2),국내도서
76835,76791,3,영어(중등2),국내도서
76836,76791,3,중간.기말고사(중등2),국내도서
76794,76000,2,중2-자습서,국내도서
76804,76794,3,과학(중등2),국내도서
76805,76794,3,국어(중등2),국내도서
76806,76794,3,기술.가정(중등2),국내도서
76811,76794,3,기타(중등2),국내도서
76810,76794,3,도덕(중등2),국내도서
76807,76794,3,사회.역사(중등2),국내도서
76808,76794,3,수학(중등2),국내도서
76809,76794,3,영어(중등2),국내도서
76792,76000,2,중3-문제집,국내도서
76820,76792,3,과학(중등3),국내도서
76821,76792,3,국어(중등3),국내도서
76822,76792,3,기술.가정(중등3),국내도서
76828,76792,3,기타(중등3),국내도서
76827,76792,3,도덕(중등3),국내도서
76823,76792,3,사회.역사(중등3),국내도서
76824,76792,3,수학(중등3),국내도서
76825,76792,3,영어(중등3),국내도서
76826,76792,3,중간.기말고사(중등3),국내도서
76795,76000,2,중3-자습서,국내도서
76796,76795,3,과학(중등3),국내도서
76797,76795,3,국어(중등3),국내도서
76798,76795,3,기술.가정(중등3),국내도서
76803,76795,3,기타(중등3),국내도서
76802,76795,3,도덕(중등3),국내도서
76799,76795,3,사회.역사(중등3),국내도서
76800,76795,3,수학(중등3),국내도서
76801,76795,3,영어(중등3),국내도서
76728,76000,2,중학경시대회,국내도서
76730,76000,2,중학교 출판사별,국내도서
76748,76730,3,개념원리,국내도서
76942,76748,4,개념원리_기본서(중등),국내도서
76944,76748,4,개념원리_RPM(중등),국내도서
107442,87512,4,기적_중학도형,국내도서
107443,87512,4,기적_중학연산,국내도서
107444,87512,4,기적_영단어+쓰기노트,국내도서
115056,87512,4,기적_영어듣기,국내도서
108675,87512,4,기적_국어문법,국내도서
87512,76730,3,길벗스쿨,국내도서
76750,76730,3,꿈을담는틀,국내도서
113020,76750,4,완성(중등),국내도서
113022,76750,4,내신DNA,국내도서
113024,76750,4,적중영문법,국내도서
113032,76750,4,절대개념(중등),국내도서
114186,76750,4,어휘력다지기,국내도서
114187,76750,4,그래머마스터,국내도서
114188,76750,4,모든것(중등),국내도서
115181,76750,4,절대수학,국내도서
119807,76750,4,첫,국내도서
76928,76750,4,단감중학,국내도서
76930,76750,4,Yes영어단기특강,국내도서
76931,76750,4,콕영어(중등),국내도서
76932,76750,4,꿈틀중학국어,국내도서
113021,114188,5,국어모든것,국내도서
76933,114188,5,수학모든것,국내도서
157146,157145,4,This is Voca,국내도서
157151,157145,4,101,국내도서
157152,157145,4,공감,국내도서
157153,157145,4,도전 만점 서술형,국내도서
157154,157145,4,그래머 브릿지,국내도서
157155,157145,4,OK Grammar,국내도서
157156,157145,4,The Grammar,국내도서
157157,157145,4,영문법 뽀개기,국내도서
157158,157145,4,This Is Grammar,국내도서
157159,157145,4,This Is Reading,국내도서
157162,157145,4,애프터스쿨,국내도서
157163,157145,4,Smart Reading,국내도서
157165,157145,4,The Listening,국내도서
157145,76730,3,넥서스에듀,국내도서
137354,76730,3,다락원,국내도서
137355,137354,4,내공영문법,국내도서
137356,137354,4,내공영어구문,국내도서
137357,137354,4,쓰담쓰담영문법,국내도서
137358,137354,4,절대영문법,국내도서
137359,137354,4,Grammar&Writing,국내도서
137360,137354,4,Grammar 플러스,국내도서
137361,137354,4,제대로 영작문,국내도서
137362,137354,4,내공독해,국내도서
137363,137354,4,Reading Voyage,국내도서
137364,137354,4,Reading for Subject,국내도서
137365,137354,4,리스닝 올리고,국내도서
137366,137354,4,리슨투맥스,국내도서
137367,137354,4,절대어휘,국내도서
137368,137354,4,내공영단어,국내도서
164674,149971,5,국어 문법,국내도서
164675,149971,5,국어 문학,국내도서
164676,149971,5,국어 비문학,국내도서
164677,149971,5,국어 서술형,국내도서
164678,149971,5,국어 어휘,국내도서
179525,76741,4,특급기출 수학,국내도서
179526,76741,4,서술형 더 영문법,국내도서
179527,76741,4,연산으로 강해지는 수학,국내도서
149971,76741,4,빠작국어,국내도서
121568,76741,4,빨리 강해지는 수학,국내도서
76989,76741,4,뜯어먹는,국내도서
76992,76741,4,하이탑(중등),국내도서
165375,76741,4,특급기출 영어,국내도서
123586,76741,4,빨리 이해하는 수학,국내도서
149831,76741,4,싸플(중등),국내도서
149837,76741,4,클리어,국내도서
164679,76741,4,절대등급(중등),국내도서
164680,76741,4,빠르게통하는,국내도서
140152,76741,4,올쏘(중등),국내도서
76741,76730,3,동아출판,국내도서
76740,76730,3,디딤돌,국내도서
114658,76740,4,문법완성,국내도서
189152,76740,4,개념기본 수학,국내도서
114644,76740,4,투탑수학,국내도서
114649,76740,4,패턴수학,국내도서
114650,76740,4,문법특강,국내도서
114651,76740,4,시험영문법,국내도서
76996,76740,4,최상위수학(중등),국내도서
88293,76740,4,문제특강,국내도서
164252,76740,4,중학연산,국내도서
114652,76996,5,최상위수학(중등),국내도서
147648,76996,5,최상위수학_라이트,국내도서
186263,76753,4,뿌리깊은(중등),국내도서
186264,76753,4,영문법 3800제(중등),국내도서
76918,76753,4,영어 독해 101,국내도서
76915,76753,4,100% 영어듣기,국내도서
143134,76753,4,뜀틀 수학,국내도서
186265,186263,5,국어 독해력,국내도서
186266,186264,5,중간.기말고사,국내도서
186267,186264,5,3800제 서술형,국내도서
76916,186264,5,3800제,국내도서
76753,76730,3,마더텅,국내도서
76774,76730,3,메가스터디북스,국내도서
139645,76774,4,수력ON(중등),국내도서
172374,76774,4,비문학 독해,국내도서
90563,76774,4,영어듣기모의고사,국내도서
90564,76774,4,백신과학,국내도서
76861,76774,4,오메가그래머,국내도서
118419,76774,4,메가개념수학,국내도서
106685,76774,4,캐치원기출,국내도서
106686,76774,4,민정범수학,국내도서
186606,76774,4,CPR 중학수학,국내도서
186607,76774,4,메가중학영단어,국내도서
139626,76745,4,유형중심,국내도서
78836,76745,4,올리드(중등),국내도서
121422,76745,4,수학중심,국내도서
120502,76745,4,유형맞짱,국내도서
147649,76745,4,올리드시험직보,국내도서
158839,76745,4,그래머바이트,국내도서
158840,76745,4,리딩바이트,국내도서
106123,78836,5,국어,국내도서
106124,78836,5,영어,국내도서
106125,78836,5,수학,국내도서
106126,78836,5,역사/사회,국내도서
106127,78836,5,과학,국내도서
76745,76730,3,미래엔,국내도서
86479,76730,3,백발백중,국내도서
136291,86479,4,리딩싹,국내도서
86480,86479,4,100발100중,국내도서
129082,86479,4,특쫑수학,국내도서
86481,86480,5,중간고사,국내도서
86482,86480,5,기말고사,국내도서
112989,76749,4,교과서 개념잡기(중등),국내도서
77512,76749,4,리더스뱅크,국내도서
120359,76749,4,알찬수학만기출,국내도서
187958,76749,4,중등수능독해,국내도서
76934,76749,4,한끝(중등),국내도서
76935,76749,4,내공의힘,국내도서
76936,76749,4,개념+유형수학(중등),국내도서
76938,76749,4,완자(중등),국내도서
108487,76749,4,오투과학(중등),국내도서
108480,76749,4,타파TAPA,국내도서
108482,76749,4,리딩스파크,국내도서
108475,76749,4,영어듣기모의고사,국내도서
165731,76749,4,알찬과학단원별,국내도서
145426,76749,4,최고득점수학,국내도서
145427,76749,4,그래머인,국내도서
145428,76749,4,올댓중학영어,국내도서
145422,76749,4,만렙수학(중등),국내도서
108484,76934,5,한끝국어(중등),국내도서
108485,76934,5,한끝사회/역사(중등),국내도서
108471,76936,5,라이트(중등),국내도서
108472,76936,5,파워(중등),국내도서
108473,76936,5,탑(중등),국내도서
76749,76730,3,비상교육,국내도서
76771,76730,3,수경출판사,국내도서
79102,76771,4,수력충전(중등),국내도서
79103,76771,4,일등급 수학(중등),국내도서
79104,76771,4,형상기억 수학(중등),국내도서
133071,76771,4,자이 듣기 전략,국내도서
154482,76771,4,심플 자이 수학(중등),국내도서
152117,76771,4,키워드 그래머,국내도서
152118,76771,4,보카레슨,국내도서
